file_1_file_1_g19638	WD domain, G-beta repeat	AAMP
file_1_file_1_g19639	It is involved in the biological process described with ribosome biogenesis	-
file_1_file_1_g19640	Homeobox KN domain	MKX
file_1_file_1_g19641	Amino acid permease	SLC7A6
file_1_file_1_g19642	Amino acid permease	SLC7A6
file_1_file_1_g19643	PX domain	SNX21
file_1_file_1_g19644	-	-
file_1_file_1_g19645	Cation transporter/ATPase, N-terminus	JYalpha
file_1_file_1_g19646	T-box	-
file_1_file_1_g19648	Domain first found  in the mice T locus (Brachyury) protein	-
file_1_file_1_g19649	Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of transcription, DNA-templated	H15
file_1_file_1_g19650	Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of transcription, DNA-templated	H15
file_1_file_1_g19651	Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of transcription, DNA-templated	H15
file_1_file_1_g19654	Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of transcription, DNA-templated	H15
file_1_file_1_g19656	Transglutaminase/protease-like homologues	F13A1
file_1_file_1_g19657	Transglutaminase/protease-like homologues	F13A1
file_1_file_1_g19658	TIM21	TIMM21
file_1_file_1_g19659	PQ loop repeat	PQLC1
file_1_file_1_g19660	Ubiquitin-conjugating enzyme E2, catalytic domain homologues	UBE2QL1
file_1_file_1_g19661	Ubiquitin-like domain	NEDD8
file_1_file_1_g19662	Required for nuclear transport of RNA pol II C-terminus 1	TANGO6
file_1_file_1_g19663	-	-
file_1_file_1_g19664	Tetraspanin family	TSPAN7
file_1_file_1_g19665	TFIIF is a general transcription initiation factor that binds to RNA polymerase II and helps to recruit it to the initiation complex in collaboration with TFIIB. It promotes transcription elongation. This subunit shows ATP-dependent DNA- helicase activity	GTF2F2
file_1_file_1_g19666	Domain in Tre-2, BUB2p, and Cdc16p. Probable Rab-GAPs.	TBC1D25
file_1_file_1_g19667	Aminotransferase class I and II	GOT2
file_1_file_1_g19668	ENT	C11orf30
file_1_file_1_g19669	Mis6	CENPI
file_1_file_1_g19671	-	-
file_1_file_1_g19673	heavy chain	-
file_1_file_1_g19674	-	-
file_1_file_1_g19675	ATPase activity. It is involved in the biological process described with	DNAH7
file_1_file_2_3073_g	ATPase activity. It is involved in the biological process described with	DNAH7
file_1_file_1_g19676	ATPase activity. It is involved in the biological process described with	DNAH7
file_1_file_2_3076_g	Elongation factor TS	TSFM
file_1_file_1_g19677	Elongation factor TS	TSFM
file_1_file_1_g19678	-	-
file_1_file_1_g19679	Villin headpiece domain	VILL
file_1_file_1_g19680	Extension to Ser/Thr-type protein kinases	ROCK2
file_1_file_1_g19681	Extension to Ser/Thr-type protein kinases	ROCK2
file_1_file_1_g19682	Transcription factor TFIID (or TATA-binding protein, TBP)	TBPL1
file_1_file_1_g19683	metallocarboxypeptidase activity. It is involved in the biological process described with proteolysis	AGBL4
file_1_file_1_g19684	Glycosyl hydrolase family 1	LCT
file_1_file_1_g19685	7 transmembrane sweet-taste receptor of 3 GCPR	-
file_1_file_1_g19686	Glycosyl hydrolase family 1	LCT
file_1_file_1_g19687	Rab GTPase activator activity	RAB3GAP1
file_1_file_1_g19689	Leucine rich repeats (6 copies)	-
file_1_file_2_3087_g	Leucine rich repeats (6 copies)	-
file_1_file_1_g19690	Rab GTPase activator activity	RAB3GAP1
file_1_file_1_g19691	FAM92 protein	FAM92A1
file_1_file_1_g19692	Anaphase promoting complex subunit 8 / Cdc23	CDC23
file_1_file_1_g19693	Putative GTPase activating protein for Arf	AGFG1
file_1_file_1_g19694	Asparagine synthase	ASNSD1
file_1_file_1_g19695	Middle domain of eukaryotic initiation factor 4G (eIF4G)	UPF2
file_1_file_1_g19696	Nup93/Nic96	NUP93
file_1_file_1_g19697	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	-
file_1_file_1_g19698	CRAL/TRIO domain	-
file_1_file_1_g19699	CRAL/TRIO domain	-
file_1_file_1_g19700	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	-
file_1_file_1_g19701	CRAL/TRIO, N-terminal domain	-
file_1_file_1_g19703	Ras family	-
file_1_file_1_g19704	helix loop helix domain	BHLHE22
file_1_file_1_g19705	Cysteine/serine-rich nuclear protein N-terminus	CSRNP3
file_1_file_1_g19706	Beige/BEACH domain	NSMAF
file_1_file_1_g19707	sequence-specific DNA binding	-
file_1_file_1_g19708	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH	PSMA7
file_1_file_1_g19709	Coiled-coil domain-containing protein	CCDC43
file_1_file_1_g19710	Regulator of chromosome condensation (RCC1) repeat	SERGEF
file_1_file_1_g19711	Lectin C-type domain	-
file_1_file_1_g19713	Trypsin-like serine protease	-
file_1_file_1_g19714	Major Facilitator Superfamily	Mct1
file_1_file_2_3114_g	Major Facilitator Superfamily	Mct1
file_1_file_1_g19718	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain	-
file_1_file_1_g19719	Peptidase family S51	-
file_1_file_1_g19720	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	-
file_1_file_1_g19721	HAT (Half-A-TPR) repeats	XAB2
file_1_file_1_g19722	Kelch motif	FBXO42
file_1_file_1_g19723	-	uzip
file_1_file_1_g19725	Mitoguardin	FAM73B
file_1_file_1_g19726	Mitoguardin	FAM73B
file_1_file_1_g19727	Mitoguardin	FAM73B
file_1_file_1_g19729	protein, isoform A	mxt
file_1_file_1_g19730	Piezo-type mechanosensitive ion channel component	-
file_1_file_1_g19731	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	POLR2B
file_1_file_1_g19732	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	WTIP
file_1_file_1_g19733	Protein of unknown function (DUF229)	-
file_1_file_1_g19734	Protein of unknown function (DUF229)	-
file_1_file_1_g19735	zinc finger	-
file_1_file_1_g19736	Cytochrome b5-like Heme/Steroid binding domain	-
file_1_file_1_g19738	Domain present in PSD-95, Dlg, and ZO-1/2.	-
file_1_file_1_g19739	Domain present in PSD-95, Dlg, and ZO-1/2.	DFNB31
file_1_file_1_g19740	Domain present in PSD-95, Dlg, and ZO-1/2.	DFNB31
file_1_file_1_g19741	Guanine nucleotide exchange factor for Ras-like small GTPases	RGL1
file_1_file_1_g19743	mRNA capping enzyme	RNMT
file_1_file_1_g19744	DNA Topoisomerase I (eukaryota)	TOP1
file_1_file_2_3144_g	AAA C-terminal domain	WRNIP1
file_1_file_1_g19745	AAA C-terminal domain	WRNIP1
file_1_file_1_g19749	Dolichyl-phosphate-mannose-protein mannosyltransferase	POMT1
file_1_file_1_g19750	Proteasome beta subunits C terminal	PSMB7
file_1_file_1_g19751	DnaJ C terminal domain	dnj-20
file_1_file_1_g19752	Glycosyl hydrolases family 15	PHKB
file_1_file_1_g19753	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19754	Glycosyl hydrolases family 15	PHKB
file_1_file_1_g19755	CAP_GLY	CYLD
file_1_file_1_g19757	Conserved hypothetical protein	-
file_1_file_1_g19758	Ribosomal protein L3	MRPL3
file_1_file_1_g19759	SSXT protein (N-terminal region)	Ss18
file_1_file_1_g19760	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19761	CoA-transferase family III	AMACR
file_1_file_1_g19762	Cupin-like domain	JMJD4
file_1_file_1_g19763	Phosphorylated CTD interacting factor 1 WW domain	PCIF1
file_1_file_1_g19764	Element of the TORC1 signaling pathway that acts as a mediator of diverse signals and that represses RNA polymerase III transcription. Inhibits the de novo assembly of TFIIIB onto DNA	MAF1
file_1_file_1_g19765	ATP12 chaperone protein	ATPAF2
file_1_file_1_g19766	Ring finger	RBCK1
file_1_file_1_g19768	Zinc finger, C2H2 type	Kr-h1
file_1_file_1_g19771	Pre-mRNA splicing factor	CWC25
file_1_file_1_g19772	HOIP UBA domain pair	RNF31
file_1_file_1_g19773	axonemal central apparatus assembly	HYDIN
file_1_file_1_g19774	axonemal central apparatus assembly	HYDIN
file_1_file_1_g19775	Noc2p family	NOC2L
file_1_file_1_g19776	Protein present in Fab1, YOTB, Vac1, and EEA1	WDFY2
file_1_file_1_g19778	Chitin-binding domain type 2	-
file_1_file_1_g19779	Domain in Myosin and Kinesin Tails	MYO7A
file_1_file_1_g19780	Beta-trefoil DNA-binding domain	RBPJ
file_1_file_1_g19781	Helix-hairpin-helix class 2 (Pol1 family) motifs	ERCC5
file_1_file_1_g19782	Endomembrane protein 70	TM9SF2
file_1_file_1_g19783	serine-type carboxypeptidase activity	-
file_1_file_1_g19784	Serine carboxypeptidase	CPVL
file_1_file_1_g19785	Serine carboxypeptidase	CTSA
file_1_file_1_g19787	Cyclic nucleotide-monophosphate binding domain	CNGB1
file_1_file_1_g19788	Tetratricopeptide repeat	TTC25
file_1_file_1_g19789	transposition, RNA-mediated	-
file_1_file_1_g19791	associated with SET domains	SETD2
file_1_file_1_g19792	Microsomal signal peptidase 25 kDa subunit (SPC25)	SPCS2
file_1_file_1_g19793	C-terminal domain of alpha-glycerophosphate oxidase	GPD2
file_1_file_1_g19794	DNA binding	-
file_1_file_1_g19795	Metal ion binding	sptf-3
file_1_file_1_g19799	Leucine rich repeat	-
file_1_file_1_g19800	It is involved in the biological process described with negative regulation of transcription elongation from RNA polymerase II promoter	NELFA
file_1_file_1_g19801	-	-
file_1_file_1_g19802	C2H2-type zinc finger	hkb
file_1_file_1_g19803	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family	-
file_1_file_1_g19804	Protein kinase domain	-
file_1_file_2_3200_g	Trypsin-like serine protease	-
file_1_file_1_g19806	Trypsin-like serine protease	-
file_1_file_1_g19807	Trypsin-like serine protease	-
file_1_file_1_g19808	Trypsin-like serine protease	-
file_1_file_1_g19809	Trypsin-like serine protease	-
file_1_file_1_g19810	Glycosyl hydrolase family 65 central catalytic domain	-
file_1_file_1_g19811	Sulfotransferase family	-
file_1_file_1_g19812	WD40 repeats	IFT80
file_1_file_1_g19813	Tellurite resistance protein TehB	PRMT3
file_1_file_1_g19814	Metal dependent phosphohydrolases with conserved 'HD' motif.	PDE1C
file_1_file_1_g19815	Alpha-amylase domain	Mal-A4
file_1_file_1_g19816	Alpha-amylase domain	Mal-A4
file_1_file_1_g19818	-	-
file_1_file_1_g19819	retrotransposable element Tf2 155 kDa protein type 1-like	-
file_1_file_1_g19820	Insect cuticle protein	-
file_1_file_1_g19821	Insect cuticle protein	-
file_1_file_1_g19822	Insect cuticle protein	-
file_1_file_1_g19824	Insect cuticle protein	CPR59
file_1_file_1_g19825	Insect cuticle protein	CPR59
file_1_file_1_g19826	Insect cuticle protein	-
file_1_file_1_g19827	Insect cuticle protein	-
file_1_file_1_g19828	Insect cuticle protein	CPR59
file_1_file_1_g19829	Broad-Complex, Tramtrack and Bric a brac	chinmo
file_1_file_1_g19833	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis	UQCRFS1
file_1_file_1_g19834	actin binding	SPIRE2
file_1_file_1_g19835	Kinase non-catalytic C-lobe domain	-
file_1_file_1_g19837	BRO1-like domain	PTPN23
file_1_file_1_g19838	BRO1-like domain	PTPN23
file_1_file_1_g19839	Metal ion binding	POGZ
file_1_file_1_g19840	Tim10/DDP family zinc finger	TIMM13
file_1_file_1_g19841	alternative mRNA splicing, via spliceosome	RSRC1
file_1_file_1_g19843	Microtubule binding	-
file_1_file_1_g19844	Microtubule binding	-
file_1_file_1_g19846	Microtubule-binding calmodulin-regulated spectrin-associated	-
file_1_file_1_g19847	DNA binding domain with preference for A/T rich regions	-
file_1_file_1_g19848	DNA binding domain with preference for A/T rich regions	-
file_1_file_1_g19849	Translationally controlled tumour protein	TPT1
file_1_file_1_g19850	Leucine rich repeat C-terminal domain	-
file_1_file_1_g19851	-	-
file_1_file_1_g19852	Divergent CRAL/TRIO domain	GDAP2
file_1_file_1_g19854	-	-
file_1_file_1_g19855	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g19858	Ribonuclease H protein	-
file_1_file_1_g19861	BPTI/Kunitz family of serine protease inhibitors.	-
file_1_file_1_g19862	-	-
file_1_file_2_3257_g	-	-
file_1_file_1_g19863	SRY (sex determining region Y)-box	-
file_1_file_1_g19864	Papain family cysteine protease	-
file_1_file_1_g19865	cysteine-type endopeptidase inhibitor activity. It is involved in the biological process described with proteolysis	-
file_1_file_1_g19866	Papain family cysteine protease	-
file_1_file_1_g19867	cysteine-type endopeptidase inhibitor activity. It is involved in the biological process described with proteolysis	-
file_1_file_1_g19868	high mobility group	-
file_1_file_1_g19869	high mobility group	-
file_1_file_1_g19870	high mobility group	SOX14
file_1_file_1_g19871	high mobility group	SOX14
file_1_file_1_g19874	-	-
file_1_file_1_g19875	Rab GTPase activator activity. It is involved in the biological process described with regulation of Rab GTPase activity	TBC1D20
file_1_file_1_g19876	Lecithin:cholesterol acyltransferase	PLA2G15
file_1_file_1_g19877	-	-
file_1_file_1_g19878	-	CFAP43
file_1_file_1_g19879	It is involved in the biological process described with cobalamin metabolic process	KIAA1109
file_1_file_1_g19880	It is involved in the biological process described with cobalamin metabolic process	KIAA1109
file_1_file_1_g19881	Autophagocytosis associated protein (Atg3), N-terminal domain	ATG3
file_1_file_1_g19882	Involved in the fragmentation of the mitochondrial network and its perinuclear clustering	FIS1
file_1_file_1_g19883	zinc finger	ab
file_1_file_1_g19889	voltage-gated calcium channel activity. It is involved in the biological process described with calcium ion transmembrane transport	CACNB2
file_1_file_1_g19890	It is involved in the biological process described with signal transduction	-
file_1_file_1_g19894	Src homology 2 domains	NCK2
file_1_file_1_g19895	Atypical Arm repeat	KPNA4
file_1_file_1_g19900	serine-type endopeptidase activity	-
file_1_file_1_g19902	Partial alpha/beta-hydrolase lipase region	-
file_1_file_1_g19903	It is involved in the biological process described with intracellular protein transport	STAM2
file_1_file_1_g19904	Tyrosine kinase, catalytic domain	Vkr
file_1_file_1_g19905	Tyrosine kinase, catalytic domain	Vkr
file_1_file_1_g19908	Arrestin (or S-antigen), N-terminal domain	Arr1
file_1_file_1_g19911	Transposase IS4	-
file_1_file_1_g19912	Immunoglobulin like	-
file_1_file_1_g19913	Sidestep protein	-
file_1_file_1_g19914	serine-type endopeptidase activity	-
file_1_file_2_3318_g	serine-type endopeptidase activity	-
file_1_file_1_g19915	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g12446	Mitochondrial domain of unknown function (DUF1713)	-
file_1_file_1_g12448	Serpin (serine protease inhibitor)	-
file_1_file_1_g12449	Metal ion binding	UQCRC2
file_1_file_1_g12450	Serpin (serine protease inhibitor)	-
file_1_file_1_g12451	Serpin (serine protease inhibitor)	-
file_1_file_1_g12452	Catalyzes the cleavage of L-kynurenine (L-Kyn) and L-3- hydroxykynurenine (L-3OHKyn) into anthranilic acid (AA) and 3- hydroxyanthranilic acid (3-OHAA), respectively	-
file_1_file_1_g12453	AAA domain (Cdc48 subfamily)	-
file_1_file_1_g12454	Ras association (RalGDS/AF-6) domain	SNX27
file_1_file_1_g12455	Cytochrome P450	-
file_1_file_1_g12457	Peptidase family M28	-
file_1_file_1_g12460	-	-
file_1_file_1_g12461	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g12462	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g12464	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g12465	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_2_3351_g	Cytochrome P450	Cyp6g1
file_1_file_1_g12466	Cytochrome P450	Cyp6g1
file_1_file_2_3353_g	It is involved in the biological process described with	IDH3A
file_1_file_1_g12468	Isocitrate/isopropylmalate dehydrogenase	IDH3A
file_1_file_1_g12469	Sec1 family	VPS33B
file_1_file_1_g12470	Phosphoinositide 3-kinase C2	PIK3C3
file_1_file_1_g12471	-	-
file_1_file_1_g12472	Holliday junction DNA helicase ruvB N-terminus	KATNAL2
file_1_file_1_g12473	PHR domain	BTBD1
file_1_file_1_g12474	YqaJ-like viral recombinase domain	-
file_1_file_1_g12475	guanine nucleotide-releasing factor	RASGRF1
file_1_file_1_g12476	Short calmodulin-binding motif containing conserved Ile and Gln residues.	RASGRF1
file_1_file_1_g12477	Major Facilitator Superfamily	-
file_1_file_1_g12478	DDE superfamily endonuclease	-
file_1_file_1_g12479	non-SMC mitotic condensation complex subunit 1	AP3B2
file_1_file_1_g12480	non-SMC mitotic condensation complex subunit 1	AP3B2
file_1_file_1_g12481	Phosphoinositide 3-kinase C2	PIK3C3
file_1_file_2_3367_g	Phosphoinositide 3-kinase C2	PIK3C3
file_1_file_1_g12482	RNA-directed DNA polymerase from mobile element jockey-like	-
